SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;groundSpeed;
1513353121.606667;1513353121.606667;1513353121.606726;8.783202913709825;
1513353121.616676;1513353121.616676;1513353121.616738;8.796816118121345;
1513353121.626749;1513353121.626749;1513353121.626811;8.810353966058267;
1513353121.636684;1513353121.636684;1513353121.636742;8.823823992713692;
1513353121.646702;1513353121.646702;1513353121.646769;8.83721943819201;
1513353121.659736;1513353121.659736;1513353121.659796;8.850541042006359;
1513353121.666703;1513353121.666703;1513353121.666765;8.863789506797767;
1513353121.676693;1513353121.676693;1513353121.676755;8.876972145749011;
1513353121.686693;1513353121.686693;1513353121.686752;8.890088897175671;
1513353121.69669;1513353121.69669;1513353121.696732;8.903139741751369;
1513353121.706728;1513353121.706728;1513353121.706792;8.916118152904223;
1513353121.717558;1513353121.717558;1513353121.717641;8.929024864489829;
1513353121.726868;1513353121.726868;1513353121.726929;8.941860573102465;
1513353121.736684;1513353121.736684;1513353121.736723;8.954632378320312;
1513353121.746735;1513353121.746735;1513353121.746799;8.967340233093353;
1513353121.756756;1513353121.756756;1513353121.756817;8.979977760343649;
1513353121.766691;1513353121.766691;1513353121.766753;8.992545654424212;
1513353121.776734;1513353121.776734;1513353121.776797;9.005044575305492;
1513353121.786683;1513353121.786683;1513353121.786738;9.017475151656425;
1513353121.796687;1513353121.796687;1513353121.796749;9.029837983736066;
1513353121.806704;1513353121.806704;1513353121.806767;9.042139845590777;
1513353121.816685;1513353121.816685;1513353121.816744;9.054380634037535;
1513353121.826692;1513353121.826692;1513353121.826772;9.06655415461344;
1513353121.836696;1513353121.836696;1513353121.836759;9.078661028559566;
1513353121.846732;1513353121.846732;1513353121.847649;9.090707920178575;
1513353121.856683;1513353121.856683;1513353121.856742;9.102688717604956;
1513353121.866705;1513353121.866705;1513353121.866745;9.114610029909107;
1513353121.87671;1513353121.87671;1513353121.876757;9.126471796880718;
1513353121.8867;1513353121.8867;1513353121.88676;9.138273997238752;
1513353121.89669;1513353121.89669;1513353121.89674;9.15001664127684;
1513353121.906695;1513353121.906695;1513353121.906739;9.161699768564182;
1513353121.916681;1513353121.916681;1513353121.916746;9.173317587515937;
1513353121.926674;1513353121.926674;1513353121.926723;9.184870801703825;
1513353121.93669;1513353121.93669;1513353121.936741;9.196360076892551;
1513353121.9467;1513353121.9467;1513353121.946741;9.207786044463317;
1513353121.956692;1513353121.956692;1513353121.956756;9.219155034879842;
1513353121.966713;1513353121.966713;1513353121.966755;9.230461316628174;
1513353121.976659;1513353121.976659;1513353121.976715;9.241705489986014;
1513353121.986691;1513353121.986691;1513353121.986768;9.252888126561993;
1513353121.996708;1513353121.996708;1513353121.996766;9.264015379761977;
1513353122.006686;1513353122.006686;1513353122.006737;9.275087179193518;
1513353122.016691;1513353122.016691;1513353122.01676;9.286097943399689;
1513353122.026696;1513353122.026696;1513353122.026756;9.297048253520908;
1513353122.036702;1513353122.036702;1513353122.03674;9.307938663108764;
1513353122.046708;1513353122.046708;1513353122.046767;9.318769700526614;
1513353122.056689;1513353122.056689;1513353122.056747;9.329541871229328;
1513353122.066689;1513353122.066689;1513353122.066746;9.340255659697503;
1513353122.076742;1513353122.076742;1513353122.076802;9.350911531295823;
1513353122.086697;1513353122.086697;1513353122.086757;9.36150993394722;
1513353122.096701;1513353122.096701;1513353122.096761;9.372051299756105;
1513353122.106705;1513353122.106705;1513353122.106755;9.382536046293755;
1513353122.116659;1513353122.116659;1513353122.11672;9.392964577752958;
1513353122.126692;1513353122.126692;1513353122.126736;9.40334251545397;
1513353122.136703;1513353122.136703;1513353122.136745;9.413664488154133;
1513353122.146773;1513353122.146773;1513353122.14683;9.423930916177738;
1513353122.156697;1513353122.156697;1513353122.156755;9.434142205719279;
1513353122.166698;1513353122.166698;1513353122.166737;9.444298749710594;
1513353122.176699;1513353122.176699;1513353122.176736;9.454400930082366;
1513353122.186702;1513353122.186702;1513353122.186756;9.464449117494029;
1513353122.19675;1513353122.19675;1513353122.196799;9.474443672235061;
1513353122.206693;1513353122.206693;1513353122.206744;9.484384946332964;
1513353122.216737;1513353122.216737;1513353122.216801;9.494278267721242;
1513353122.226695;1513353122.226695;1513353122.226758;9.504123446762588;
1513353122.236706;1513353122.236706;1513353122.236775;9.513915405069234;
1513353122.246754;1513353122.246754;1513353122.246818;9.523654554381551;
1513353122.256748;1513353122.256748;1513353122.256804;9.533346175496332;
1513353122.266704;1513353122.266704;1513353122.266765;9.542990137382297;
1513353122.276739;1513353122.276739;1513353122.276798;9.552586348462443;
1513353122.286747;1513353122.286747;1513353122.286809;9.562134750047054;
1513353122.296703;1513353122.296703;1513353122.296748;9.571630527037888;
1513353122.306704;1513353122.306704;1513353122.306767;9.5810741795404;
1513353122.316697;1513353122.316697;1513353122.316756;9.590466183941965;
1513353122.326682;1513353122.326682;1513353122.326746;9.599811704997663;
1513353122.336702;1513353122.336702;1513353122.33674;9.609110680985218;
1513353122.346712;1513353122.346712;1513353122.346766;9.618358421035174;
1513353122.35672;1513353122.35672;1513353122.356759;9.627555410875916;
1513353122.366712;1513353122.366712;1513353122.36677;9.636706725499657;
1513353122.376708;1513353122.376708;1513353122.376776;9.645807733102828;
1513353122.386736;1513353122.386736;1513353122.386801;9.65485890015427;
1513353122.396712;1513353122.396712;1513353122.396917;9.663860671576147;
1513353122.406708;1513353122.406708;1513353122.406772;9.672813472659557;
1513353122.41671;1513353122.41671;1513353122.416773;9.681717710850871;
1513353122.426717;1513353122.426717;1513353122.426776;9.690573777235388;
1513353122.436892;1513353122.436892;1513353122.436954;9.699382047996693;
1513353122.446675;1513353122.446675;1513353122.446736;9.70814288578697;
1513353122.456705;1513353122.456705;1513353122.45677;9.716856640841097;
1513353122.466714;1513353122.466714;1513353122.466777;9.725523651980941;
1513353122.476706;1513353122.476706;1513353122.476769;9.734148593641603;
1513353122.486704;1513353122.486704;1513353122.486768;9.742727004178853;
1513353122.496705;1513353122.496705;1513353122.496758;9.751259235101781;
1513353122.506665;1513353122.506665;1513353122.506726;9.759745625960967;
1513353122.516699;1513353122.516699;1513353122.516734;9.76819076083131;
1513353122.526702;1513353122.526702;1513353122.526737;9.776594509924315;
1513353122.536714;1513353122.536714;1513353122.536777;9.784956779322847;
1513353122.546707;1513353122.546707;1513353122.546768;9.793273313740709;
1513353122.556737;1513353122.556737;1513353122.55678;9.801544516059588;
1513353122.566711;1513353122.566711;1513353122.566771;9.809774919587458;
1513353122.576727;1513353122.576727;1513353122.576793;9.817960331201748;
1513353122.58672;1513353122.58672;1513353122.58676;9.826101145298624;
1513353122.596709;1513353122.596709;1513353122.596746;9.834201821746399;
1513353122.606715;1513353122.606715;1513353122.606774;9.842262292000601;
1513353122.616717;1513353122.616717;1513353122.616781;9.850282516550035;
1513353122.626716;1513353122.626716;1513353122.626782;9.858262479926719;
1513353122.636758;1513353122.636758;1513353122.636816;9.866198188122189;
1513353122.646697;1513353122.646697;1513353122.646757;9.874090086824607;
1513353122.656716;1513353122.656716;1513353122.656778;9.881938599213761;
1513353122.666702;1513353122.666702;1513353122.666763;9.8897441279713;
1513353122.676705;1513353122.676705;1513353122.676766;9.897507057213309;
1513353122.68676;1513353122.68676;1513353122.686826;9.905227754047189;
1513353122.696701;1513353122.696701;1513353122.696761;9.912906570155272;
1513353122.706693;1513353122.706693;1513353122.706751;9.920543843096235;
1513353122.717888;1513353122.717888;1513353122.717994;9.928139897540621;
1513353122.726702;1513353122.726702;1513353122.726761;9.935695046439825;
1513353122.73677;1513353122.73677;1513353122.736827;9.943213380081538;
1513353122.747073;1513353122.747073;1513353122.747135;9.950691023546572;
1513353122.756702;1513353122.756702;1513353122.756746;9.958128296807274;
1513353122.766771;1513353122.766771;1513353122.766833;9.965529237089171;
1513353122.776822;1513353122.776822;1513353122.776884;9.972890039078868;
1513353122.786918;1513353122.786918;1513353122.786978;9.980214716820713;
1513353122.797926;1513353122.797926;1513353122.797991;9.987503191773225;
1513353122.806696;1513353122.806696;1513353122.806757;9.994751759602932;
1513353122.816712;1513353122.816712;1513353122.816771;10.00196441126792;
1513353122.826678;1513353122.826678;1513353122.826722;10.00914110398952;
1513353122.836739;1513353122.836739;1513353122.836801;10.01628181864709;
1513353122.846733;1513353122.846733;1513353122.84678;10.02338655597839;
1513353122.85669;1513353122.85669;1513353122.856755;10.03045177322261;
1513353122.866725;1513353122.866725;1513353122.866784;10.03747787915023;
1513353122.876715;1513353122.876715;1513353122.876768;10.04446526087636;
1513353122.886705;1513353122.886705;1513353122.886764;10.05141428733889;
1513353122.896693;1513353122.896693;1513353122.896755;10.05832879432845;
1513353122.906691;1513353122.906691;1513353122.906752;10.06520528328074;
1513353122.916716;1513353122.916716;1513353122.916784;10.07204755627319;
1513353122.926769;1513353122.926769;1513353122.926815;10.07885558658296;
1513353122.936716;1513353122.936716;1513353122.936768;10.08562595652061;
1513353122.946733;1513353122.946733;1513353122.946798;10.09235903691919;
1513353122.956667;1513353122.956667;1513353122.956704;10.09905855702322;
1513353122.966702;1513353122.966702;1513353122.966758;10.10572113832566;
1513353122.97674;1513353122.97674;1513353122.976801;10.11235047500576;
1513353122.986702;1513353122.986702;1513353122.986761;10.11894322706562;
1513353122.996782;1513353122.996782;1513353122.996844;10.12550305373185;
1513353123.00678;1513353123.00678;1513353123.00684;10.13202994147241;
1513353123.016772;1513353123.016772;1513353123.016831;10.13852389635221;
1513353123.0267;1513353123.0267;1513353123.026734;10.14498494028372;
1513353123.036711;1513353123.036711;1513353123.036771;10.15140987053265;
1513353123.046724;1513353123.046724;1513353123.046762;10.15779907639224;
1513353123.056806;1513353123.056806;1513353123.056844;10.16415292617072;
1513353123.066705;1513353123.066705;1513353123.066747;10.17047176923055;
1513353123.076703;1513353123.076703;1513353123.07674;10.17675910657974;
1513353123.086729;1513353123.086729;1513353123.086765;10.18301176860668;
1513353123.096694;1513353123.096694;1513353123.096729;10.18923322318622;
1513353123.106752;1513353123.106752;1513353123.106789;10.19542033710728;
1513353123.116692;1513353123.116692;1513353123.116753;10.20157344140381;
1513353123.126727;1513353123.126727;1513353123.126787;10.20769285204614;
1513353123.136702;1513353123.136702;1513353123.136741;10.21378193875271;
1513353123.146751;1513353123.146751;1513353123.146814;10.21983761336725;
1513353123.156719;1513353123.156719;1513353123.156777;10.22586018048871;
1513353123.166743;1513353123.166743;1513353123.166781;10.23185295122863;
1513353123.176698;1513353123.176698;1513353123.176732;10.23781288160151;
1513353123.186704;1513353123.186704;1513353123.186764;10.24374026714371;
1513353123.196782;1513353123.196782;1513353123.196844;10.24963539017131;
1513353123.206732;1513353123.206732;1513353123.206792;10.25549852104473;
1513353123.216718;1513353123.216718;1513353123.216776;10.26132991918399;
1513353123.226725;1513353123.226725;1513353123.226784;10.2671327582422;
1513353123.236767;1513353123.236767;1513353123.236826;10.27290697025277;
1513353123.246717;1513353123.246717;1513353123.246774;10.27864961574612;
1513353123.256718;1513353123.256718;1513353123.256778;10.28436097190752;
1513353123.266717;1513353123.266717;1513353123.266775;10.29004416805876;
1513353123.276769;1513353123.276769;1513353123.276829;10.29569630791678;
1513353123.286722;1513353123.286722;1513353123.286759;10.30131766301041;
1513353123.296733;1513353123.296733;1513353123.296792;10.30690849321463;
1513353123.306716;1513353123.306716;1513353123.306775;10.31246904773831;
1513353123.316722;1513353123.316722;1513353123.316786;10.31799956612901;
1513353123.326707;1513353123.326707;1513353123.32677;10.32350027906237;
1513353123.336716;1513353123.336716;1513353123.336773;10.32897140916872;
1513353123.346729;1513353123.346729;1513353123.346792;10.33441591513586;
1513353123.356717;1513353123.356717;1513353123.356778;10.33983098761297;
1513353123.366732;1513353123.366732;1513353123.36679;10.34521685489399;
1513353123.376719;1513353123.376719;1513353123.376776;10.3505737371679;
1513353123.386718;1513353123.386718;1513353123.386777;10.35590453334665;
1513353123.396697;1513353123.396697;1513353123.396755;10.36120649448385;
1513353123.406704;1513353123.406704;1513353123.406763;10.36647984577855;
1513353123.416705;1513353123.416705;1513353123.416766;10.37172480427557;
1513353123.426739;1513353123.426739;1513353123.426803;10.37694420967191;
1513353123.436906;1513353123.436906;1513353123.436964;10.38213537172421;
1513353123.446737;1513353123.446737;1513353123.446779;10.38729851198795;
1513353123.456724;1513353123.456724;1513353123.456778;10.39243384399097;
1513353123.466729;1513353123.466729;1513353123.466784;10.39754157385689;
1513353123.476723;1513353123.476723;1513353123.476764;10.40262190098626;
1513353123.486712;1513353123.486712;1513353123.486749;10.40767501860879;
1513353123.496738;1513353123.496738;1513353123.4968;10.4127011142824;
1513353123.506729;1513353123.506729;1513353123.506778;10.41770037039907;
1513353123.516729;1513353123.516729;1513353123.516788;10.42267296458384;
1513353123.526794;1513353123.526794;1513353123.526859;10.42761907008076;
1513353123.536749;1513353123.536749;1513353123.536812;10.43253885610278;
1513353123.546743;1513353123.546743;1513353123.546803;10.43743248817395;
1513353123.556733;1513353123.556733;1513353123.556796;10.44230258211973;
1513353123.566844;1513353123.566844;1513353123.566912;10.44714903844528;
1513353123.577417;1513353123.577417;1513353123.577481;10.45197178065848;
1513353123.586748;1513353123.586748;1513353123.586805;10.45676833448617;
1513353123.596713;1513353123.596713;1513353123.596774;10.46154131884402;
1513353123.606732;1513353123.606732;1513353123.606793;10.46628829384888;
1513353123.616726;1513353123.616726;1513353123.616786;10.47100948035159;
1513353123.626771;1513353123.626771;1513353123.626809;10.47570509008189;
