SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;acceleration;steering;isValid;
1513176473.844299;1513176473.844299;1513176473.84436;2.845293;0.002086753;1;
1513176473.8543;1513176473.8543;1513176473.854365;2.869943;0.002127415;1;
1513176473.864834;1513176473.864834;1513176473.864894;2.87513;0.002167996;1;
1513176473.87434;1513176473.87434;1513176473.87444;2.87513;0.002208496;1;
1513176473.885357;1513176473.885357;1513176473.885849;2.87513;0.002248914;1;
1513176473.89445;1513176473.89445;1513176473.894523;2.89111;0.002289252;1;
1513176473.904243;1513176473.904243;1513176473.904303;2.89111;0.00232951;1;
1513176473.914301;1513176473.914301;1513176473.914396;2.89111;0.002369686;1;
1513176473.924323;1513176473.924323;1513176473.92443;2.89111;0.002409783;1;
1513176473.934351;1513176473.934351;1513176473.934454;2.912634;0.002451915;1;
1513176473.944289;1513176473.944289;1513176473.944349;2.912634;0.002493962;1;
1513176473.954373;1513176473.954373;1513176473.954434;2.912634;0.002535926;1;
1513176473.964269;1513176473.964269;1513176473.964349;2.912634;0.002577805;1;
1513176473.974526;1513176473.974526;1513176473.97462;2.912634;0.002619601;1;
1513176473.984291;1513176473.984291;1513176473.984393;2.932376;0.002661313;1;
1513176473.994424;1513176473.994424;1513176473.994553;2.934597;0.002702942;1;
1513176474.004565;1513176474.004565;1513176474.004672;2.934597;0.002744488;1;
1513176474.014568;1513176474.014568;1513176474.014664;2.934597;0.00278595;1;
1513176474.024524;1513176474.024524;1513176474.024697;2.941372;0.002828938;1;
1513176474.034449;1513176474.034449;1513176474.034614;2.943215;0.00287184;1;
1513176474.044559;1513176474.044559;1513176474.044739;2.943215;0.002914657;1;
1513176474.054358;1513176474.054358;1513176474.054458;2.943215;0.002957387;1;
1513176474.064411;1513176474.064411;1513176474.064582;2.949677;0.003000137;1;
1513176474.0745;1513176474.0745;1513176474.074707;2.949677;0.003042801;1;
1513176474.084492;1513176474.084492;1513176474.084716;2.960641;0.003083385;1;
1513176474.094406;1513176474.094406;1513176474.094509;2.960641;0.003123888;1;
1513176474.104455;1513176474.104455;1513176474.104678;2.967272;0.00316431;1;
1513176474.114473;1513176474.114473;1513176474.114535;2.967272;0.003204651;1;
1513176474.12451;1513176474.12451;1513176474.124617;2.967272;0.003244178;1;
1513176474.134395;1513176474.134395;1513176474.134495;2.967272;0.003283626;1;
1513176474.14431;1513176474.14431;1513176474.144409;2.967272;0.003323096;1;
1513176474.154333;1513176474.154333;1513176474.154434;2.967272;0.003361926;1;
1513176474.164264;1513176474.164264;1513176474.16437;2.967272;0.003400679;1;
1513176474.174999;1513176474.174999;1513176474.175102;2.967272;0.003439115;1;
1513176474.184239;1513176474.184239;1513176474.18434;2.967272;0.003477475;1;
1513176474.194271;1513176474.194271;1513176474.194382;2.967272;0.003515327;1;
1513176474.204662;1513176474.204662;1513176474.204775;2.967272;0.003553104;1;
1513176474.214332;1513176474.214332;1513176474.214424;2.967272;0.003589994;1;
1513176474.224398;1513176474.224398;1513176474.224497;2.967272;0.003626809;1;
1513176474.234764;1513176474.234764;1513176474.234864;2.967272;0.003663552;1;
1513176474.24445;1513176474.24445;1513176474.244555;2.967272;0.003698456;1;
1513176474.25427;1513176474.25427;1513176474.254371;2.967272;0.00373329;1;
1513176474.284027;1513176474.284027;1513176474.284308;2.967272;0.003768055;1;
1513176474.285176;1513176474.285176;1513176474.285286;2.967272;0.00380275;1;
1513176474.296597;1513176474.296597;1513176474.297011;2.967272;0.003837375;1;
1513176474.306067;1513176474.306067;1513176474.306185;2.967272;0.003871931;1;
1513176474.314885;1513176474.314885;1513176474.315069;3;0.003906419;1;
1513176474.325229;1513176474.325229;1513176474.32534;3;0.003940837;1;
1513176474.335279;1513176474.335279;1513176474.335391;3;0.003975186;1;
