SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;positionX;positionY;velocityX;velocityY;orientation;yawRate;
1513353115.126781;1513353115.126781;1513353115.126842;30.14467945473207;-8.98246744278989;8.114609231485391;0.004966238525903248;-0.2782570143262896;0.005307980239164969;
1513353115.13685;1513353115.13685;1513353115.136919;30.22271795760792;-9.004708909315701;8.117093322000267;0.004949462236855399;-0.2782039345238979;0.00529271296883858;
1513353115.146942;1513353115.146942;1513353115.146993;30.30078148065224;-9.026953216889376;8.119564325140166;0.00493268949767476;-0.2781510073942095;0.005277424520649293;
1513353115.156878;1513353115.156878;1513353115.156942;30.37886989515607;-9.049200338870206;8.122022304216751;0.004915921630773114;-0.278098233149003;0.00526211589739967;
1513353115.16683;1513353115.16683;1513353115.166893;30.45698307301094;-9.07145024882645;8.124467322767325;0.004899159670072441;-0.278045611990029;0.005246787954692842;
1513353115.176809;1513353115.176809;1513353115.176874;30.53512088671058;-9.093702920537719;8.126899444502026;0.00488240458662205;-0.2779931441104821;0.005231441534873518;
1513353115.186836;1513353115.186836;1513353115.186898;30.61328320935259;-9.11595832799517;8.129318733271765;0.004865657237528906;-0.2779408296951333;0.005216077429786668;
1513353115.196823;1513353115.196823;1513353115.196886;30.69146991463984;-9.138216445402092;8.131725252979763;0.004848918323853992;-0.2778886689208355;0.005200696348023179;
1513353115.20683;1513353115.20683;1513353115.206897;30.76968087688066;-9.160477247174718;8.134119067591071;0.004832188475734328;-0.2778366619573552;0.005185298963734617;
1513353115.216841;1513353115.216841;1513353115.216905;30.84791597098957;-9.182740707942289;8.136500241066765;0.004815468263505676;-0.2777848089677179;0.005169885920709309;
1513353115.22683;1513353115.22683;1513353115.226892;30.92617507248723;-9.205006802546865;8.138868837349298;0.004798758266946443;-0.2777331101085108;0.005154457874742142;
1513353115.237461;1513353115.237461;1513353115.237513;31.00445805750052;-9.227275506042462;8.141224920305161;0.004782058893895914;-0.2776815655297634;0.005139015375902089;
1513353115.246755;1513353115.246755;1513353115.246814;31.08276480276153;-9.249546793695748;8.143568553732186;0.004765370528678248;-0.2776301753760044;0.005123558958819477;
1513353115.25684;1513353115.25684;1513353115.256904;31.16109518560705;-9.271820640985432;8.145899801321701;0.004748693535989682;-0.2775789397864162;0.005108089144505497;
1513353115.267413;1513353115.267413;1513353115.267473;31.23944908397764;-9.294097023601518;8.148218726624338;0.004732028323886419;-0.2775278588949711;0.005092606480676868;
1513353115.278085;1513353115.278085;1513353115.278177;31.31782637641659;-9.316375917443866;8.15052539306437;0.004715375216963554;-0.2774769328301643;0.0050771114610611;
1513353115.286816;1513353115.286816;1513353115.286883;31.3962269420687;-9.338657298621998;8.152819863892729;0.004698734470486513;-0.2774261617155537;0.005061604531880878;
1513353115.29681;1513353115.29681;1513353115.296885;31.47465066067851;-9.360941143454683;8.155102202174389;0.004682106342059155;-0.2773755456702349;0.005046086136312822;
1513353115.306869;1513353115.306869;1513353115.306928;31.55309741258878;-9.383227428468828;8.157372470791934;0.004665491151175387;-0.2773250848088718;0.005030556753566631;
1513353115.316787;1513353115.316787;1513353115.316824;31.63156707873899;-9.405516130397819;8.159630732404448;0.004648889149336055;-0.2772747792413361;0.005015016817004631;
1513353115.326934;1513353115.326934;1513353115.326996;31.7100595406632;-9.427807226180963;8.161877049469862;0.00463230053178245;-0.2772246290731661;0.004999466719701305;
1513353115.336834;1513353115.336834;1513353115.336898;31.78857468048813;-9.45010069296292;8.164111484220216;0.004615725506990078;-0.2771746344059691;0.00498390685800039;
1513353115.346818;1513353115.346818;1513353115.346878;31.86711238093117;-9.472396508092428;8.166334098654323;0.004599164354389064;-0.277124795337389;0.004968337669806895;
1513353115.35683;1513353115.35683;1513353115.356894;31.94567252529846;-9.494694649120458;8.168544954516646;0.004582617293003571;-0.277075111960691;0.004952759552060528;
1513353115.367133;1513353115.367133;1513353115.367221;32.02425499748247;-9.516995093799531;8.170744113322719;0.004566084491891453;-0.2770255843651703;0.004937172865693037;
1513353115.376843;1513353115.376843;1513353115.376919;32.10285968195976;-9.539297820083052;8.172931636322307;0.004549566138521525;-0.2769762126365134;0.004921577978638456;
1513353115.386827;1513353115.386827;1513353115.386899;32.18148646378868;-9.561602806123895;8.175107584496169;0.004533062435889883;-0.276926996856727;0.004905975264950257;
1513353115.396841;1513353115.396841;1513353115.396886;32.26013522860692;-9.583910030273032;8.177272018568061;0.00451657360008482;-0.2768779371040775;0.004890365104037861;
